1000,0.24390134413143652,142.51894783973694 
1425,0.2828836847976404,3.158397912979126 
2030,0.27308405009559433,3.1680221557617188 
2894,0.2611232480393172,3.1683099269866943 
4124,0.24888183435693031,3.1676273345947266 
5878,0.25557680651388026,3.1859893798828125 
8376,0.25373509901292546,3.2377920150756836 
11937,0.26640534081982953,3.2019355297088623 
17012,0.25943375480349334,3.199091911315918 
24244,0.25977676589768284,3.1685562133789062 
34551,0.26019870219219254,3.204315662384033 
49238,0.256852461355337,3.211125373840332 
70170,0.2564693065788181,3.2099688053131104 
100000,0.2570314045232939,3.2569334506988525 
142510,0.2595120316945312,3.338979959487915 
203091,0.2583249011280453,3.3451054096221924 
289426,0.25920721764044685,3.511990785598755 
412462,0.25737080637724885,3.6199605464935303 
587801,0.2574145443307097,3.824671745300293 
837677,0.2580610536154322,4.108271360397339 
1193776,0.21598558688185623,4.248243570327759 
1701254,0.15150723326683072,8.360682010650635 
2424462,0.21271972295821134,5.387850999832153 
3455107,0.2241679494557979,6.881187915802002 
4923882,0.20928616898300845,7.992479085922241 
7017038,0.2572306964578969,10.90348744392395 
10000000,0.2581240490097822,14.354410648345947 
14251026,0.2534245765586558,19.45726251602173 
20309176,0.2538966138958755,26.81289553642273 
28942661,0.24950169740886396,36.17012858390808 
41246263,0.2563072245645448,51.1878457069397 
58780160,0.2543427983260085,70.36521482467651 
83767764,0.2554397752188541,97.37061762809753 
119377664,0.256940375239098,140.16140389442444 
170125427,0.2576056506869592,196.41654992103577 
242446201,0.25733470456355506,281.55670166015625 
345510729,0.2574609550443268,403.35591673851013 
492388263,0.25762257202213396,569.8841676712036 
701703828,0.25756302574348355,806.2843890190125 
1000000000,0.25784316721347195,1125.6506867408752 
